fold,subject,method,draw,protected_coordinate_drift,protected_coordinate_drift_q95,complement_adaptation,total_adaptation
4.0,sub-48,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-48,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-48,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-48,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-48,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-50,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-50,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-50,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-50,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-50,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-50,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-50,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
4.0,sub-7,Frozen,0,0.0,0.0,0.0,0.0
4.0,sub-7,Generic,0,0.09721345765521057,0.2605266239126633,0.031365438954932136,0.05633089767430113
4.0,sub-7,IdentityGuard,0,0.06986500104808811,0.18861238106855058,0.09835294156877694,0.10370527963378347
4.0,sub-7,PCAGuard,0,0.06297637079416316,0.16633965592606045,0.14599542128939216,0.14899335451946516
4.0,sub-7,PERSISTGuard,0,2.1999070978311976e-08,4.287508955876948e-08,0.09281652555684193,0.09281652555684339
4.0,sub-7,PersistenceGuard,0,0.08332917884156471,0.24504881513658408,0.023893627928009108,0.04651049109154087
4.0,sub-7,RandomGuard,mean,0.09176677211209155,0.2562717633526903,0.029366555118062895,0.05310501338702447
