fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
1,1,erp,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00035633855888607044,"[-0.0006318787070222996, 0.001374046795583387]",0.7535,-0.00794752014333743,"[-0.009581083753541025, -0.006325623143140689]",0.0,-0.0005452473958333333,-0.015830810546875,"{'mean': 0.00035633855888607044, 'ci95': [-0.0006318787070222996, 0.001374046795583387], 'sign_probability': 0.7535, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.00794752014333743, 'ci95': [-0.009581083753541025, -0.006325623143140689], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,erp,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-7.872102372354702e-06,"[-0.0012286111572474513, 0.0011801605729645241]",0.4947,-0.008465289108959958,"[-0.009981844205434397, -0.0069037657534390924]",0.0,0.004300944010416667,-0.016703450520833336,"{'mean': -7.872102372354702e-06, 'ci95': [-0.0012286111572474513, 0.0011801605729645241], 'sign_probability': 0.4947, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.008465289108959958, 'ci95': [-0.009981844205434397, -0.0069037657534390924], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,erp,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.020429079608339284,"[0.0171417170147741, 0.02410683674822244]",1.0,0.016837072508477942,"[0.013727851554444637, 0.020271773380554182]",1.0,-0.049572753906249996,-0.0038405354817708337,"{'mean': 0.020429079608339284, 'ci95': [0.0171417170147741, 0.02410683674822244], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.016837072508477942, 'ci95': [0.013727851554444637, 0.020271773380554182], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,erp,6,3,False,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.013285048773334383,"[0.010347473375794641, 0.016274662032536292]",1.0,0.009926619227581208,"[0.007080785992770763, 0.012816179376053772]",1.0,-0.019051106770833333,-0.005323079427083334,"{'mean': 0.013285048773334383, 'ci95': [0.010347473375794641, 0.016274662032536292], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.009926619227581208, 'ci95': [0.007080785992770763, 0.012816179376053772], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,5.640929444339711e-05,"[-0.0005095227338595997, 0.000601653442670707]",0.5719,-0.0032198614890484303,"[-0.003679822160217756, -0.0027558287098076186]",0.0,0.0008020833333333333,-0.003295494791666668,"{'mean': 5.640929444339711e-05, 'ci95': [-0.0005095227338595997, 0.000601653442670707], 'sign_probability': 0.5719, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0032198614890484303, 'ci95': [-0.003679822160217756, -0.0027558287098076186], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-4.548855217844543e-05,"[-0.0012688648021326196, 0.0012244158392717172]",0.4702,-0.002982162780588947,"[-0.004460709075760161, -0.0014789724273349834]",0.0002,-9.63541666666674e-05,-0.002658671875000001,"{'mean': -4.548855217844543e-05, 'ci95': [-0.0012688648021326196, 0.0012244158392717172], 'sign_probability': 0.4702, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.002982162780588947, 'ci95': [-0.004460709075760161, -0.0014789724273349834], 'sign_probability': 0.0002, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0003877885023433276,"[-0.0007095671481263114, 0.0014668269218945256]",0.762,-0.01203844403064582,"[-0.01372980624952202, -0.010445954057568142]",0.0,0.00010677083333333415,-0.011636067708333338,"{'mean': 0.0003877885023433276, 'ci95': [-0.0007095671481263114, 0.0014668269218945256], 'sign_probability': 0.762, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.01203844403064582, 'ci95': [-0.01372980624952202, -0.010445954057568142], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.04516302295412841,"[0.03914497835214349, 0.05102881605709336]",1.0,0.03591821564513975,"[0.0290703629101139, 0.04267974832288308]",1.0,-0.04379947916666667,-0.007857968750000003,"{'mean': 0.04516302295412841, 'ci95': [0.03914497835214349, 0.05102881605709336], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.03591821564513975, 'ci95': [0.0290703629101139, 0.04267974832288308], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.04634705039787694,"[0.038590291373984606, 0.05415859255550782]",1.0,0.03655839523601251,"[0.027785592829377204, 0.04531925502543361]",1.0,-0.03915104166666667,-0.009617395833333337,"{'mean': 0.04634705039787694, 'ci95': [0.038590291373984606, 0.05415859255550782], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.03655839523601251, 'ci95': [0.027785592829377204, 0.04531925502543361], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0019348244590366177,"[-4.441447114670291e-06, 0.003803443397699961]",0.9749,-0.015981197636164225,"[-0.018536906233495073, -0.013554548231250244]",0.0,0.0008593750000000009,-0.01703606770833334,"{'mean': 0.0019348244590366177, 'ci95': [-4.441447114670291e-06, 0.003803443397699961], 'sign_probability': 0.9749, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.015981197636164225, 'ci95': [-0.018536906233495073, -0.013554548231250244], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
1,1,ssvep,6,3,False,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0014764558129141082,"[1.539942416929992e-05, 0.0028375136160525122]",0.9761,-0.010292751129906859,"[-0.011717868534750257, -0.008977817517156452]",0.0,-0.002385416666666668,-0.011251354166666672,"{'mean': 0.0014764558129141082, 'ci95': [1.539942416929992e-05, 0.0028375136160525122], 'sign_probability': 0.9761, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.010292751129906859, 'ci95': [-0.011717868534750257, -0.008977817517156452], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
