fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
0,1,erp,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.004613965415272085,"[0.002900782612156109, 0.006308058369274843]",1.0,-0.006214529086020189,"[-0.008110242380132488, -0.0042377920463085575]",0.0,-0.00989990234375,-0.01869775390625,"{'mean': 0.004613965415272085, 'ci95': [0.002900782612156109, 0.006308058369274843], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.006214529086020189, 'ci95': [-0.008110242380132488, -0.0042377920463085575], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.002034367090246204,"[0.0008085796760460298, 0.0032262943787175072]",0.9996,-0.008976252678630605,"[-0.010665400181260703, -0.0070904616562224845]",0.0,-0.006103515625,-0.01854443359375,"{'mean': 0.002034367090246204, 'ci95': [0.0008085796760460298, 0.0032262943787175072], 'sign_probability': 0.9996, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.008976252678630605, 'ci95': [-0.010665400181260703, -0.0070904616562224845], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.01524719109675934,"[0.012166246599180629, 0.018279317356722127]",1.0,0.007506129773938123,"[0.004243691293580419, 0.010566437166959812]",1.0,-0.020035807291666666,-0.013408284505208333,"{'mean': 0.01524719109675934, 'ci95': [0.012166246599180629, 0.018279317356722127], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.007506129773938123, 'ci95': [0.004243691293580419, 0.010566437166959812], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,6,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.023410534888971775,"[0.01988353041497383, 0.0267095174484674]",1.0,0.019199774937338647,"[0.015899593688933747, 0.022263361660179407]",1.0,-0.045670572916666666,-0.005734293619791666,"{'mean': 0.023410534888971775, 'ci95': [0.01988353041497383, 0.0267095174484674], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.019199774937338647, 'ci95': [0.015899593688933747, 0.022263361660179407], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-3.889834795102606e-05,"[-0.0004806786482953071, 0.00037729953441627354]",0.4431,-0.004053888050452445,"[-0.004624416741804629, -0.003492280336303576]",0.0,0.0015312499999999979,-0.0018322916666666678,"{'mean': -3.889834795102606e-05, 'ci95': [-0.0004806786482953071, 0.00037729953441627354], 'sign_probability': 0.4431, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.004053888050452445, 'ci95': [-0.004624416741804629, -0.003492280336303576], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00037258222338946523,"[-0.00021856165453508809, 0.0009886482370267792]",0.891,-0.0033723745788215103,"[-0.004171283051364097, -0.0025358875524735063]",0.0,-3.6458333333335064e-05,-0.0017464843750000015,"{'mean': 0.00037258222338946523, 'ci95': [-0.00021856165453508809, 0.0009886482370267792], 'sign_probability': 0.891, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0033723745788215103, 'ci95': [-0.004171283051364097, -0.0025358875524735063], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0020572237941327972,"[0.0004908659677710801, 0.00366374074556674]",0.9943,-0.011270381625503065,"[-0.013610695613423325, -0.008941949756034356]",0.0,-0.0006302083333333361,-0.008419036458333336,"{'mean': 0.0020572237941327972, 'ci95': [0.0004908659677710801, 0.00366374074556674], 'sign_probability': 0.9943, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.011270381625503065, 'ci95': [-0.013610695613423325, -0.008941949756034356], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03976521195249395,"[0.03035683637846381, 0.04866839670306918]",1.0,0.028850943841047017,"[0.01769084350485071, 0.039055848183658]",1.0,-0.028252604166666667,-0.005843671875000004,"{'mean': 0.03976521195249395, 'ci95': [0.03035683637846381, 0.04866839670306918], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.028850943841047017, 'ci95': [0.01769084350485071, 0.039055848183658], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03284198825147581,"[0.027008865878893902, 0.03850736561595741]",1.0,0.016637094736681193,"[0.010668454935775893, 0.022555511191203886]",1.0,-0.019395833333333334,-0.01014174479166667,"{'mean': 0.03284198825147581, 'ci95': [0.027008865878893902, 0.03850736561595741], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.016637094736681193, 'ci95': [0.010668454935775893, 0.022555511191203886], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.01752117807008235,"[0.013242441015739822, 0.021924995570127566]",1.0,0.0016073299016916291,"[-0.0032812281562196463, 0.006583015388510804]",0.7332,-0.010406250000000002,-0.009709765625000004,"{'mean': 0.01752117807008235, 'ci95': [0.013242441015739822, 0.021924995570127566], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.0016073299016916291, 'ci95': [-0.0032812281562196463, 0.006583015388510804], 'sign_probability': 0.7332, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,ssvep,6,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0013650604201197697,"[-0.00045790956561550506, 0.0031333663036538667]",0.9317,-0.01241804714322594,"[-0.01402928607470496, -0.010834593714341924]",0.0,0.001437499999999996,-0.008549322916666671,"{'mean': 0.0013650604201197697, 'ci95': [-0.00045790956561550506, 0.0031333663036538667], 'sign_probability': 0.9317, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.01241804714322594, 'ci95': [-0.01402928607470496, -0.010834593714341924], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
