model,fold,subject_id,BA,macro_F1,CE,trials,future_session,seed,method,alpha_mean,alpha_nonzero,transport_norm_mean,random_norm_mean
ATCNet-CleanRoom,0,33,0.98,0.97999799979998,0.1060595892680881,200,2,1,ERM,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,37,0.81,0.8098288459613652,0.4247588171777136,200,2,1,ERM,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,1,0.945,0.944998624965624,0.1623004858493722,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,3,0.8500000000000001,0.8497596153846154,0.3243654945855964,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,5,0.8,0.7999799979998,0.3990461654698191,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,16,0.6000000000000001,0.5989974937343359,0.7345172775954469,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,19,0.96,0.959983993597439,0.0999038382729616,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,21,0.88,0.8798919027124412,0.289106619196832,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,28,0.545,0.4658213730151742,0.6628918208620527,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,33,0.985,0.9849996249906248,0.1010603204049244,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,37,0.81,0.8098288459613652,0.4063422251902397,200,2,2,ERM,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,1,2,0.7,0.6995192307692308,0.5656347385758764,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,11,0.835,0.8347976270931892,0.3159371990624905,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,13,0.865,0.8649696181640869,0.2463713902570551,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,18,0.62,0.6196576919227305,0.7136733701889336,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,27,0.655,0.6530483972344437,0.6538681221658649,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,36,0.99,0.99,0.0419624802061468,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,44,0.8300000000000001,0.8295739348370927,0.3239989735011828,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,45,0.93,0.9298245614035088,0.1973964961283753,200,2,0,ERM,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,2,0.7150000000000001,0.7129258895520133,0.5663924558237924,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,11,0.835,0.8349628666449951,0.3093175894491198,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,13,0.92,0.91999199919992,0.1938938022854541,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,18,0.69,0.6868686868686869,0.625706703696941,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,27,0.615,0.5882242840717666,0.6704760290781324,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,36,0.985,0.984996624240454,0.0554295765357247,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,44,0.835,0.8349628666449951,0.3442876171419911,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,45,0.905,0.9048834822657756,0.2042198359635526,200,2,1,ERM,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,2,0.75,0.749599358974359,0.5515959649463283,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,11,0.845,0.844965117151359,0.3333039033274286,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,13,0.9,0.9,0.2209830659040362,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,18,0.635,0.634771732332708,0.6815353148086295,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,27,0.665,0.6645891216740507,0.6236290128652222,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,36,0.99,0.99,0.043638841620748,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,44,0.835,0.8349958748968724,0.3354633197976414,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,45,0.93,0.929936943248924,0.1972607653533895,200,2,2,ERM,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,2,9,0.585,0.5841579197875699,0.7326137824184531,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,22,0.765,0.7647117719206027,0.5213926056644248,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,25,0.98,0.97999799979998,0.0742359721176693,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,26,0.79,0.78997899789979,0.4461946245473863,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,29,0.84,0.8399359743897559,0.3526996997517344,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,34,0.495,0.4869841269841269,0.8507384037001168,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,35,0.96,0.95999599959996,0.1093661941205892,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,49,0.87,0.8697916666666667,0.3256726523030204,200,2,0,ERM,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,9,0.6,0.5996396757081373,0.7374179980717321,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,22,0.755,0.7542566262945409,0.4773890966586775,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,25,0.965,0.9649991249781243,0.0941703436067503,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,26,0.81,0.8087761674718197,0.4483185683558651,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,29,0.915,0.9146393512590696,0.283228410293465,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,34,0.575,0.5631055485595333,0.9685061290104658,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,35,0.945,0.9449876222149984,0.1394927629565905,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,49,0.8500000000000001,0.8492613807657522,0.3669748535750195,200,2,1,ERM,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,9,0.61,0.6052232007288187,0.6954792719169904,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,22,0.78,0.7767857142857143,0.5068944420645195,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,25,0.97,0.97,0.0871081694596943,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,26,0.74,0.7348021215830274,0.4735428375085556,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,29,0.935,0.934868107918535,0.2068773285351922,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,34,0.585,0.5803736191511413,0.9157682162511488,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,35,0.955,0.9549898727213624,0.1307247831322001,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,49,0.8300000000000001,0.8295739348370927,0.2990530488179619,200,2,2,ERM,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,3,6,0.91,0.9099639855942376,0.1913448786811866,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,23,0.985,0.984996624240454,0.0499338684264105,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,24,0.922979797979798,0.9230445420821384,0.187085731119193,195,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,30,0.855,0.8545600441335038,0.3336003299746694,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,31,0.63,0.6009060511271707,0.7517446043817952,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,38,0.515,0.5148908504413493,0.8536242812555375,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,41,0.87,0.8691626409017714,0.2639317292930638,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,42,0.72,0.7189883580891208,0.5387340223234232,200,2,0,ERM,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,6,0.905,0.9049786201895428,0.2306522653969899,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,23,0.985,0.984996624240454,0.0515098053665582,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,24,0.9488636363636364,0.9487166000420788,0.1522389096315058,195,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,30,0.835,0.8347976270931892,0.3787218001053409,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,31,0.61,0.5817245817245817,0.7731674288418686,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,38,0.5349999999999999,0.5330270392407923,0.8257478963862235,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,41,0.855,0.8549963749093727,0.311435612246908,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,42,0.69,0.689875950380152,0.5435790051962773,200,2,1,ERM,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,6,0.915,0.9149978749468736,0.1852048255950374,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,23,0.96,0.9599358974358976,0.0846754556369136,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,24,0.9283459595959596,0.9282032400589102,0.2026114388293177,195,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,30,0.835,0.8347976270931892,0.3603488448488612,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,31,0.64,0.6398559423769508,0.6782186112271144,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,38,0.5900000000000001,0.5873590982286634,0.7624491547066888,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,41,0.815,0.8147730970438787,0.3607437766355379,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,42,0.6950000000000001,0.6949313595559001,0.520622855204443,200,2,2,ERM,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,4,7,0.855,0.8543847756772364,0.3462138953947694,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,12,0.735,0.7349403615813558,0.462845373868441,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,14,0.55,0.54995499549955,0.9424724400638228,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,17,0.8500000000000001,0.8497596153846154,0.3364097271803865,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,32,0.625,0.6117108022054827,0.6744219233056298,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,47,0.965,0.9649991249781243,0.140091328124382,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,48,0.855,0.8545600441335038,0.3486417085491833,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,50,0.925,0.9249831212022706,0.1265778953687612,200,2,0,ERM,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,7,0.845,0.844965117151359,0.3352507247570431,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,12,0.73,0.72997299729973,0.4871590134958775,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,14,0.5549999999999999,0.5544542064028435,0.8737395870321444,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,17,0.875,0.8749968749218731,0.3212714086035032,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,32,0.635,0.6349178565177165,0.6976649795589356,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,47,0.945,0.9449325423643964,0.1442176438872576,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,48,0.855,0.8548221571424997,0.3476265511973069,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,50,0.96,0.9599639675708138,0.0918860708162973,200,2,1,ERM,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,7,0.835,0.8347976270931892,0.3326629036649102,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,12,0.73,0.7298919567827131,0.4614349973206891,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,14,0.5700000000000001,0.569827931172469,0.8543311737846434,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,17,0.855,0.8545600441335038,0.3694812504991127,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,32,0.63,0.6298519407763106,0.6836523771762089,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,47,0.94,0.93999399939994,0.1548573805982893,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,48,0.865,0.8649966249156229,0.32442068788317,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,50,0.945,0.9449876222149984,0.0903229927531526,200,2,2,ERM,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,0,1,0.94,0.9399459513562206,0.1753083137558975,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,3,0.8200000000000001,0.81998199819982,0.3716585836398402,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,5,0.815,0.8148843026891808,0.3711549550595787,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,16,0.595,0.5949898747468687,0.7334192663932805,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,19,0.92,0.919967987194878,0.162995392055252,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,21,0.905,0.9049976249406236,0.2475988250458199,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,28,0.63,0.6009060511271707,0.6528338049617642,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,33,0.99,0.99,0.0863689246763995,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,37,0.81,0.8099239695878351,0.3864587606517607,200,2,0,Full-SCST,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,1,0.935,0.9349853717086344,0.1603981005732995,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,3,0.815,0.8149953748843721,0.4070344569921811,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,5,0.7949999999999999,0.7947485669945684,0.4000028228219099,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,16,0.59,0.5899589958995899,0.7308913664297298,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,19,0.955,0.9549988749718744,0.1226116304235542,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,21,0.865,0.8649155722326454,0.2672796129672043,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,28,0.645,0.6223303811271577,0.6216126269216103,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,33,0.98,0.97999799979998,0.1005511993714342,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,37,0.8,0.7999199679871949,0.4132814372859606,200,2,1,Full-SCST,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,1,0.94,0.93999399939994,0.1673537989160282,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,3,0.86,0.859775641025641,0.3210739941443369,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,5,0.79,0.79,0.4030865352514097,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,16,0.595,0.5947467166979362,0.734068966798319,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,19,0.96,0.959983993597439,0.1011406873126925,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,21,0.88,0.8798919027124412,0.291568725919437,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,28,0.5650000000000001,0.5062288941229887,0.6495943431227887,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,33,0.985,0.9849996249906248,0.1059115201314655,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,37,0.7949999999999999,0.794584032666149,0.4124402500760615,200,2,2,Full-SCST,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,1,2,0.71,0.7098839535814325,0.570650811584474,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,11,0.825,0.8247853620685339,0.3193345813435161,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,13,0.865,0.8649696181640869,0.2422513869569709,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,18,0.615,0.6145277965507747,0.6991483120817326,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,27,0.675,0.6726347863312432,0.6649610293499092,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,36,0.99,0.99,0.0418210081429101,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,44,0.85,0.8498648783905515,0.3201524552247516,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,45,0.935,0.934868107918535,0.1999199324864097,200,2,0,Full-SCST,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,2,0.7,0.696969696969697,0.5707384733144835,200,2,1,Full-SCST,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,11,0.85,0.84998499849985,0.3119411344376338,200,2,1,Full-SCST,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,13,0.915,0.9149978749468736,0.1922212664528463,200,2,1,Full-SCST,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,18,0.69,0.6880032206119162,0.6324258467646896,200,2,1,Full-SCST,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
