subject_id,label,count,rho,eta,norm_b,norm_c,residual_energy,main_effect_energy_fraction,unit
33,0,100,100.0,0.5,1.5920735877561634,1.992597849087578,10.84238703923754,0.2337767780893595,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
33,1,100,100.0,0.5,1.5920735877561634,1.992597849087578,2.167901954800908,1.169194161764368,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
37,0,100,100.0,0.5,0.5234295783074129,0.1835330892970463,0.3460739094710078,0.7916763325668399,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
37,1,100,100.0,0.5,0.5234295783074129,0.1835330892970463,0.2692519271569793,1.0175545495254377,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
38,0,100,100.0,0.5,3.1042030311938538,1.9536444435239355,13.93333803860408,0.6915842013001579,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
38,1,100,100.0,0.5,3.1042030311938538,1.9536444435239355,12.972268102566035,0.742821253976936,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
41,0,100,100.0,0.5,0.744874846546123,0.7708439901374128,1.3753566950049474,0.4034142844777546,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
41,1,100,100.0,0.5,0.744874846546123,0.7708439901374128,0.9227212932912088,0.6013067445729838,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
42,0,100,100.0,0.5,0.5602324187682399,0.4319274360852027,0.6834212286889841,0.4592487763966521,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
42,1,100,100.0,0.5,0.5602324187682399,0.4319274360852027,0.3174221174751145,0.9887791233183956,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
47,0,100,100.0,0.5,0.6232600011837015,0.1920035940201857,0.3659771499686104,1.0614133399006602,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
47,1,100,100.0,0.5,0.6232600011837015,0.1920035940201857,0.4846596684157415,0.8014965023710047,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
48,0,100,100.0,0.5,0.5361960358927872,0.3774529909917285,0.4951362298406823,0.5806607789529936,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
48,1,100,100.0,0.5,0.5361960358927872,0.3774529909917285,0.3648176687907995,0.788081865278313,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
5,0,100,100.0,0.5,1.13355932357711,0.9229888947231072,2.1832276452430284,0.5885582948110566,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
5,1,100,100.0,0.5,1.13355932357711,0.9229888947231072,2.090502834458528,0.6146639549529329,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
50,0,100,100.0,0.5,0.2959197175875027,0.369801742085399,0.3095880046884662,0.2828548843330872,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
50,1,100,100.0,0.5,0.2959197175875027,0.369801742085399,0.1390556107244604,0.6297371159699905,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
6,0,100,100.0,0.5,2.308884561230027,1.9519396430912548,11.25145773139133,0.4738006438235235,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
6,1,100,100.0,0.5,2.308884561230027,1.9519396430912548,7.030574843323844,0.7582520684135213,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
7,0,100,100.0,0.5,0.4346492747111112,0.3291722958478456,0.1363486871289295,1.3855651710694852,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
7,1,100,100.0,0.5,0.4346492747111112,0.3291722958478456,0.4582000975923436,0.4123089300931912,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-1\bank_audit.csv
1,0,100,100.0,0.5,0.5309558753234545,0.2739209755599145,0.1932760546472459,1.4586087348224588,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
1,1,100,100.0,0.5,0.5309558753234545,0.2739209755599146,0.5206176301371364,0.5414994138140049,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
12,0,100,100.0,0.5,0.6133472816771552,1.5123133234678705,2.32533866547572,0.1617806874869959,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
12,1,100,100.0,0.5,0.6133472816771552,1.5123133234678705,3.001234287082662,0.1253467246992018,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
14,0,100,100.0,0.5,0.784142159980981,1.267558952470096,2.229752426059995,0.275761075477845,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
14,1,100,100.0,0.5,0.784142159980981,1.267558952470096,2.213416824033456,0.2777962652055564,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
16,0,100,100.0,0.5,0.9256074898915576,1.4441856514787808,2.5852158823029665,0.3314033583068271,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
16,1,100,100.0,0.5,0.9256074898915576,1.444185651478781,3.299626960258116,0.2596503288590933,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
17,0,100,100.0,0.5,0.8137249795311245,0.8244964909917509,1.2370300717182312,0.5352726319686044,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
17,1,100,100.0,0.5,0.8137249795311245,0.8244964909917509,1.446855540223048,0.457646478107173,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
19,0,100,100.0,0.5,0.9658650812580466,0.9305560047580608,2.062574901188513,0.4522964740121936,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
19,1,100,100.0,0.5,0.9658650812580466,0.9305560047580608,1.535084765181281,0.6077158580122093,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
21,0,100,100.0,0.5,0.5361976710524581,0.2481469537998326,0.4411615796048383,0.6517066665225233,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
21,1,100,100.0,0.5,0.5361976710524581,0.2481469537998326,0.2570081266395942,1.1186725735145957,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
23,0,99,100.0,0.4974874371859296,0.7858572308675593,0.8439689405685418,0.4479226033211998,1.378746200186677,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
23,1,100,100.0,0.5,0.7858572308675593,0.8439689405685418,2.211787716581231,0.279218291464884,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
24,0,100,100.0,0.5,1.211036086196212,1.049286103833763,1.3578728590393994,1.0800778528756827,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
24,1,100,100.0,0.5,1.211036086196212,1.0492861038337633,3.777346600496756,0.3882641857320073,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
28,0,100,100.0,0.5,0.7167160935160303,0.2395727895267181,0.6384048086315421,0.8046335988696361,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
28,1,100,100.0,0.5,0.7167160935160303,0.2395727895267181,0.5037493517414422,1.0197173592960471,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
3,0,100,100.0,0.5,0.5782605468834308,0.5133829329534064,0.4721597130410355,0.7082037091395447,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
3,1,100,100.0,0.5,0.5782605468834308,0.5133829329534064,0.723734878818497,0.4620272835652346,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
30,0,100,100.0,0.5,1.107407040339039,1.3114583242902766,3.468852490803317,0.3535319983319532,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
30,1,100,100.0,0.5,1.107407040339039,1.3114583242902769,2.4236940878821445,0.5059839684900461,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
31,0,100,100.0,0.5,0.7429594554240366,0.252747125168438,0.6099101451031966,0.9050329082664867,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
31,1,100,100.0,0.5,0.7429594554240366,0.252747125168438,0.6218295782665857,0.8876849408526156,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
32,0,100,100.0,0.5,0.7349681971960822,0.809757508353097,1.294045867758938,0.4174336198956794,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
32,1,100,100.0,0.5,0.7349681971960822,0.809757508353097,1.097725078688812,0.492088831144206,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
33,0,100,100.0,0.5,1.4734128609879067,1.803645974695304,8.691638461931436,0.2497740176875863,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
33,1,100,100.0,0.5,1.4734128609879067,1.803645974695304,2.156530059986843,1.006684534199265,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
37,0,100,100.0,0.5,0.5371947851080133,0.2290990739753845,0.4748235614622943,0.607758882601618,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
37,1,100,100.0,0.5,0.5371947851080133,0.2290990739753844,0.2073056842249525,1.3920420861885356,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
38,0,100,100.0,0.5,3.285884631981395,1.7724545127248297,13.6513855017681,0.7909115022276014,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
38,1,100,100.0,0.5,3.285884631981395,1.7724545127248297,14.225880126972136,0.7589715165826839,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
41,0,100,100.0,0.5,0.7928332592439198,0.7346128496452513,1.7288538533012112,0.3635845654408943,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
41,1,100,100.0,0.5,0.7928332592439198,0.7346128496452513,0.6076273783532948,1.0344902144910535,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
42,0,100,100.0,0.5,0.2985931963035457,0.1524597717541708,0.1224732203565209,0.7279787092984742,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
42,1,100,100.0,0.5,0.2985931963035457,0.1524597717541708,0.1023305374076822,0.8712736113518583,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
47,0,100,100.0,0.5,0.4862432533569246,0.1648680822712332,0.2786888595001914,0.8483744268039678,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
47,1,100,100.0,0.5,0.4862432533569246,0.1648680822712332,0.2485391124736497,0.9512889101516894,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
48,0,100,100.0,0.5,0.3817270123750182,0.4081309774470825,0.2941097595713433,0.4954460273237229,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
48,1,100,100.0,0.5,0.3817270123750182,0.4081309774470825,0.3304630538859933,0.4409434285111577,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
5,0,100,100.0,0.5,0.7266599977765166,0.5679372328389313,0.6396574874271747,0.8254960861826605,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
5,1,100,100.0,0.5,0.7266599977765166,0.5679372328389313,1.0615174181994442,0.4974339029351252,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
50,0,100,100.0,0.5,0.3507521712495521,0.6271637316645328,0.5206218739068194,0.2363079459436897,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
50,1,100,100.0,0.5,0.3507521712495521,0.6271637316645328,0.512100989996495,0.2402398902550787,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
6,0,100,100.0,0.5,1.4089619993128577,1.5271557360397312,5.467871344440207,0.3630615628010765,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
6,1,100,100.0,0.5,1.4089619993128577,1.5271557360397312,3.1668857708132707,0.6268536534545996,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
7,0,100,100.0,0.5,0.5597970827639972,0.2374113777025118,0.2222159030552946,1.4102175837212874,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
7,1,100,100.0,0.5,0.5597970827639972,0.2374113777025118,0.5172579692120778,0.6058345980602909,source_units\A\q0.50_l0.50\WBCIC\fold-1\seed-2\bank_audit.csv
1,0,100,100.0,0.5,0.426310874819586,0.2952605127162448,0.4181845056650583,0.4345951596183833,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
1,1,100,100.0,0.5,0.426310874819586,0.2952605127162448,0.1196549590527426,1.51887530135154,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
11,0,100,100.0,0.5,0.6908107053158563,0.6748583386730129,0.606920557023344,0.7862963695273805,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
11,1,100,100.0,0.5,0.6908107053158563,0.674858338673013,1.2583858586876355,0.3792313997208142,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
12,0,100,100.0,0.5,0.5009663714243633,1.1084428330705538,1.15915017040941,0.2165097428312086,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
12,1,100,100.0,0.5,0.5009663714243633,1.1084428330705538,1.8000754685577274,0.1394204352438486,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
13,0,100,100.0,0.5,0.6827038734465464,0.61485350457565,0.6755648993321226,0.6899182880574447,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
13,1,100,100.0,0.5,0.6827038734465464,0.61485350457565,1.012693922483631,0.4602422987548359,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
14,0,100,100.0,0.5,0.800723582391233,0.9511068519338648,1.5207252055507845,0.4216134861559236,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
14,1,100,100.0,0.5,0.800723582391233,0.9511068519338648,1.5707997928352082,0.4081731219484018,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
16,0,100,100.0,0.5,0.957459055021972,1.1152255972820602,1.771071867745961,0.517611881673828,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
16,1,100,100.0,0.5,0.957459055021972,1.1152255972820602,2.5498400820074307,0.3595236613120651,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
17,0,100,100.0,0.5,0.8369345723146836,0.530614124758021,0.796455897924478,0.879470514514266,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
17,1,100,100.0,0.5,0.8369345723146836,0.530614124758021,1.1675657575320884,0.5999315017735193,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
18,0,100,100.0,0.5,1.440262349879354,1.1737605234284505,2.7258063098978704,0.7610062493977132,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
18,1,100,100.0,0.5,1.440262349879354,1.1737605234284505,4.178332495780188,0.496455377492085,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
19,0,100,100.0,0.5,0.9589446842508548,0.7165892563323631,1.4348487717287963,0.6408862909956771,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
19,1,100,100.0,0.5,0.9589446842508548,0.7165892563323631,1.4313013677590845,0.642474693427215,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
2,0,100,100.0,0.5,0.3753888547439866,0.5811327831521907,0.3698499842670769,0.3810106753019157,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
2,1,100,100.0,0.5,0.3753888547439866,0.5811327831521907,0.587414223573349,0.2398933948326601,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
21,0,100,100.0,0.5,1.0555833566439383,0.7163726630499432,1.5617222095849117,0.713479142439705,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
21,1,100,100.0,0.5,1.0555833566439383,0.7163726630499432,1.6931698207929915,0.6580888751618695,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
27,0,100,100.0,0.5,1.511060213991697,1.1141496752632454,3.435573447423056,0.6646060709373821,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
27,1,100,100.0,0.5,1.511060213991697,1.1141496752632454,3.6136914909726014,0.6318477866781309,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
28,0,100,100.0,0.5,1.0779257621123264,0.2125939862492371,1.3620995460267933,0.8530389368491751,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
28,1,100,100.0,0.5,1.0779257621123264,0.212593986249237,1.052140757202768,1.104342684827211,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
3,0,100,100.0,0.5,0.4324477987472835,0.6707500223587292,0.4101414899704441,0.4559672776700733,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
3,1,100,100.0,0.5,0.4324477987472835,0.6707500223587292,0.8636918923007693,0.2165252450653397,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
32,0,100,100.0,0.5,0.2984117534811139,0.6226988681395224,0.4621059227575728,0.1927038157924449,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
32,1,100,100.0,0.5,0.2984117534811139,0.6226988681395224,0.4915009872382579,0.1811788316358066,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
33,0,100,100.0,0.5,1.1980343919507144,1.3117569826505684,2.4624514386159166,0.58286891744897,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
33,1,100,100.0,0.5,1.1980343919507144,1.3117569826505684,3.8495341330425674,0.3728467795562334,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
36,0,100,100.0,0.5,0.5448456150754754,0.662042332410804,0.8757980417604361,0.3389557068091443,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
36,1,100,100.0,0.5,0.5448456150754754,0.662042332410804,0.594515546581385,0.499325452419158,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
37,0,100,100.0,0.5,0.8235317258779572,0.3891178352196874,0.5875726321194268,1.1542479456219443,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
37,1,100,100.0,0.5,0.8235317258779572,0.3891178352196873,1.0716617543077387,0.6328531374767841,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
44,0,100,100.0,0.5,0.4951207729611269,0.9424676411329288,1.0577917521395932,0.2317512679804606,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
44,1,100,100.0,0.5,0.4951207729611269,0.9424676411329288,1.2089879166609885,0.2027684284013937,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
45,0,100,100.0,0.5,0.5096643458641811,0.6743202599509299,0.5621454747149366,0.4620827830676507,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
45,1,100,100.0,0.5,0.5096643458641811,0.6743202599509299,0.8667856421359699,0.2996793357179493,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
47,0,100,100.0,0.5,0.3533838269188777,0.4909110853469637,0.4678025865410914,0.2669504887760212,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
47,1,100,100.0,0.5,0.3533838269188777,0.4909110853469637,0.2639450591476389,0.4731292547438027,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
48,0,100,100.0,0.5,0.6454728219057807,0.724323703974943,1.233588122153509,0.3377425222704642,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
48,1,100,100.0,0.5,0.6454728219057807,0.724323703974943,0.6489718617644757,0.6419926477031396,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
5,0,100,100.0,0.5,0.5599658901448212,0.5192214750865379,0.2917121605130885,1.0749013602112525,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
5,1,100,100.0,0.5,0.5599658901448212,0.5192214750865379,0.8745933161203561,0.3585229755889554,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
50,0,100,100.0,0.5,0.6742696105762929,1.0206992594405668,1.9732334208219813,0.2304033080674857,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
50,1,100,100.0,0.5,0.6742696105762929,1.0206992594405668,1.0196995511164733,0.4458563380251751,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
7,0,100,100.0,0.5,0.4400283484953985,0.4478292861520435,0.3359282609108494,0.5763877887337774,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
7,1,100,100.0,0.5,0.4400283484953985,0.4478292861520435,0.452423773119224,0.4279725314712039,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-0\bank_audit.csv
1,0,100,100.0,0.5,0.4339368928831421,0.3227070564532174,0.4236838578170405,0.4444380486319819,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
1,1,100,100.0,0.5,0.4339368928831421,0.3227070564532175,0.1611982847625108,1.1681341850658944,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
11,0,100,100.0,0.5,1.1032134283401622,0.8402174729253893,1.5934851661122953,0.7637848750355326,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
11,1,100,100.0,0.5,1.1032134283401622,0.8402174729253893,2.2526053744460683,0.5402987501835926,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
12,0,100,100.0,0.5,0.3177106518598999,1.0707500778795334,1.3643910916079955,0.0739817629461946,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
12,1,100,100.0,0.5,0.3177106518598999,1.0707500778795334,1.1305004835605423,0.0892879390792731,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
13,0,100,100.0,0.5,0.6156834309909565,0.5124926426302049,0.4909337783181572,0.7721328291880869,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
13,1,100,100.0,0.5,0.6156834309909565,0.512492642630205,0.7924958135756165,0.4783193560184365,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
14,0,100,100.0,0.5,0.6877249891059879,0.8112184006541105,1.0494903762589467,0.4506622179107373,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
14,1,100,100.0,0.5,0.6877249891059879,0.8112184006541105,1.2125915321423415,0.3900453269743859,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
16,0,100,100.0,0.5,1.3705484795585825,1.1043521117782344,3.088123393164187,0.6082668649116613,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
16,1,100,100.0,0.5,1.3705484795585825,1.1043521117782344,3.107870050054588,0.6044020839247601,source_units\A\q0.50_l0.50\WBCIC\fold-2\seed-1\bank_audit.csv
