fold,seed,protected_block_id,dose,group_id,control_id,subject_id,baseline_identity_BA,post_identity_BA,identity_drop,alpha,outer_test_used,outer_membership_enumerated
2,0,6,LOW,N,N_B6_028,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_029,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_030,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_031,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_032,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_033,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_034,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_035,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_036,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_037,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_038,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_039,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_040,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_041,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_042,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_043,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_044,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_045,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_046,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_047,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_048,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_049,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_050,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,P,P,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_001,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_002,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_003,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_004,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_005,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_006,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_007,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_008,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_009,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_010,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_011,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,5,0.625,0.625,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,6,0.78,0.78,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,9,0.7,0.7,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,14,0.405,0.405,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,16,0.55,0.55,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,17,0.19,0.19,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,25,0.605,0.605,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,30,0.97,0.97,0.0,0.0,False,False
2,0,6,MEDIUM,N,N_B6_012,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
